ticker,sector,market_cap,bucket,effective_bucket,distress_type,verdict,status,api_distress,api_fraud,api_high_short,api_recent_raise,short_dtc,effective_reason,note,logic_version,last_processed_utc
BBT,Financials,2416417792.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.79,,,v1-2026-06-09,2026-06-09T16:04:40Z
DNOW,Industrials,2415083264.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,3.29,,,v1-2026-06-09,2026-06-09T16:04:40Z
HYMC,Materials,2414660608.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
NBTB,Financials,2413794816.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.51,,,v1-2026-06-09,2026-06-09T16:04:40Z
TALO,Energy,2410408704.0,WATCH,WATCH,,AGREE,done,0,0,0,0,4.8,,,v1-2026-06-09,2026-06-09T16:04:40Z
EOSE,Information Technology,2403759104.0,WATCH,WATCH,,AGREE,done,0,0,0,0,2.9,,,v1-2026-06-09,2026-06-09T16:04:40Z
HTO,Utilities,2402885376.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,10.41,,,v1-2026-06-09,2026-06-09T16:04:40Z
TMDX,Health Care,2399564032.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.38,,,v1-2026-06-09,2026-06-09T16:04:40Z
UTI,Consumer Discretionary,2399024384.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.65,,,v1-2026-06-09,2026-06-09T16:04:40Z
BCC,Industrials,2395717376.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.66,,,v1-2026-06-09,2026-06-09T16:04:40Z
PAGS,Unknown,2384299776.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.22,,,v1-2026-06-09,2026-06-09T16:04:40Z
DRH,Financials,2383231232.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,7.27,,,v1-2026-06-09,2026-06-09T16:04:40Z
CALX,Communication Services,2377166336.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,7.28,,,v1-2026-06-09,2026-06-09T16:04:40Z
UAA,Consumer Discretionary,2370366464.0,WATCH,WATCH,,AGREE,done,0,0,0,0,4.54,,,v1-2026-06-09,2026-06-09T16:04:40Z
EXK,Materials,2368550400.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,1,2.08,, | RAISE:Endeavour Silver Prices Offering of Convertible Senior Notes,v1-2026-06-09,2026-06-09T16:04:40Z
AMBP,Materials,2354962944.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,0,6.92,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
SVM,Unknown,2353594880.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.71,,,v1-2026-06-09,2026-06-09T16:04:40Z
PIII,Health Care,2353078784.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
MTX,Materials,2351392256.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.36,,,v1-2026-06-09,2026-06-09T16:04:40Z
DAC,Industrials,2351349248.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.66,,,v1-2026-06-09,2026-06-09T16:04:40Z
COHU,Health Care,2349804032.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.6,,,v1-2026-06-09,2026-06-09T16:04:40Z
AERO,Industrials,2347585792.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
HE,Utilities,2337486336.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,7.33,,,v1-2026-06-09,2026-06-09T16:04:40Z
WU,Industrials,2337014528.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.71,,,v1-2026-06-09,2026-06-09T16:04:40Z
BUSE,Financials,2332637952.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.78,,,v1-2026-06-09,2026-06-09T16:04:40Z
MH,Communication Services,2332128512.0,SKIP_no_data,,,SKIP,skip,,,,,,,no cached fundamentals/context,v1-2026-06-09,2026-06-09T16:04:40Z
VERA,Health Care,2317870080.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
BAND,Information Technology,2311649536.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
BKE,Consumer Discretionary,2309040640.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,8.21,,,v1-2026-06-09,2026-06-09T16:04:40Z
UA,Consumer Discretionary,2297891072.0,WATCH,WATCH,,AGREE,done,0,0,0,0,7.05,,,v1-2026-06-09,2026-06-09T16:04:40Z
CXW,Financials,2295201280.0,CLEAR,CLEAR,,NEWS_NOTE,done,0,1,0,1,1.67,single news mention (kept screen bucket; investigate),single news mention of distress/fraud (investigate; not a screen error) | FR:CoreCivic Enters Into Amendment and Extension of Bank Credit Facility,v1-2026-06-09,2026-06-09T16:04:40Z
NGVT,Materials,2294583552.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,3.74,,,v1-2026-06-09,2026-06-09T16:04:40Z
NTB,Unknown,2293848576.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.1,,,v1-2026-06-09,2026-06-09T16:04:40Z
CMPR,Communication Services,2291144192.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,10.44,,,v1-2026-06-09,2026-06-09T16:04:40Z
DJT,Information Technology,2290408192.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.73,,,v1-2026-06-09,2026-06-09T16:04:40Z
TSAT,Unknown,2289427968.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,NEWS_NOTE,done,1,0,0,0,4.65,single news mention (kept screen bucket; investigate),single news mention of distress/fraud (investigate; not a screen error) | BK:Why Maxeon Solar Technologies Are Trading Lower By Around 32%? Here Are Other Stocks Moving In Friday's Mid-Day Session,v1-2026-06-09,2026-06-09T16:04:40Z
LCII,Industrials,2289123072.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.77,,,v1-2026-06-09,2026-06-09T16:04:40Z
PBI,Information Technology,2283542528.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
NOG,Energy,2282291456.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.31,,,v1-2026-06-09,2026-06-09T16:04:40Z
WLYB,Communication Services,2282076928.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,16.22,,,v1-2026-06-09,2026-06-09T16:04:40Z
AVPT,Information Technology,2277064704.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.97,,,v1-2026-06-09,2026-06-09T16:04:40Z
AXGN,Health Care,2276010752.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,1,4.07,, | RAISE:Axogen Announces Pricing of Upsized $124 Million Public Offering of Common Stock,v1-2026-06-09,2026-06-09T16:04:40Z
WLY,Communication Services,2266423552.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,10.26,,,v1-2026-06-09,2026-06-09T16:04:40Z
PCT,Materials,2263507456.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,8.64,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
DCO,Industrials,2261174528.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,2.37,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
ALGT,Industrials,2260719104.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,2.26,,,v1-2026-06-09,2026-06-09T16:04:40Z
NEXT,Utilities,2260390144.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
TBBK,Financials,2252839680.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.88,,,v1-2026-06-09,2026-06-09T16:04:40Z
ACHC,Health Care,2251352832.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,8.17,,,v1-2026-06-09,2026-06-09T16:04:40Z
RAMP,Information Technology,2248487680.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,7.61,,,v1-2026-06-09,2026-06-09T16:04:40Z
CLDX,Health Care,2246443264.0,WATCH,WATCH,,AGREE,done,0,0,1,1,10.06,, | RAISE:Celldex Therapeutics Announces Closing of Public Offering of Common Stock and Full Exercise of Underwriters’ Option to Purchase Ad,v1-2026-06-09,2026-06-09T16:04:40Z
QUBT,Information Technology,2245200896.0,WATCH,WATCH,,AGREE,done,0,0,0,0,1.91,,,v1-2026-06-09,2026-06-09T16:04:40Z
EFSC,Financials,2244356096.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.17,,,v1-2026-06-09,2026-06-09T16:04:40Z
ALRM,Information Technology,2244026624.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.78,,,v1-2026-06-09,2026-06-09T16:04:40Z
HNI,Consumer Discretionary,2241859328.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.07,,,v1-2026-06-09,2026-06-09T16:04:40Z
SHAK,Consumer Discretionary,2239184640.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.32,,,v1-2026-06-09,2026-06-09T16:04:40Z
PBH,Health Care,2235019008.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.78,,,v1-2026-06-09,2026-06-09T16:04:40Z
MLCO,Unknown,2213261824.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,1,2.28,,no API distress/short signal (coverage may be thin) | RAISE:Melco Resorts Finance Announces Pricing of Senior Notes Offering,v1-2026-06-09,2026-06-09T16:04:40Z
CENTA,Industrials,2209374208.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.87,,,v1-2026-06-09,2026-06-09T16:04:40Z
BLBD,Consumer Discretionary,2205134336.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.49,,,v1-2026-06-09,2026-06-09T16:04:40Z
BANR,Financials,2203160832.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.7,,,v1-2026-06-09,2026-06-09T16:04:40Z
CTOS,Information Technology,2201549824.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.57,,,v1-2026-06-09,2026-06-09T16:04:40Z
ATEN,Information Technology,2200984320.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,7.47,,,v1-2026-06-09,2026-06-09T16:04:40Z
RNW,Unknown,2199753728.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,3.42,,,v1-2026-06-09,2026-06-09T16:04:40Z
ICHR,Information Technology,2193486336.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.29,,,v1-2026-06-09,2026-06-09T16:04:40Z
WIX,Unknown,2192495872.0,CLEAR,CLEAR,,AGREE,done,0,0,0,1,3.05,, | RAISE:Wix Announces Pricing of Upsized Private Offering of $1.0 billion of 0.00% Convertible Senior Notes due 2030,v1-2026-06-09,2026-06-09T16:04:40Z
HTH,Financials,2187273472.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.98,,,v1-2026-06-09,2026-06-09T16:04:40Z
ESTA,Health Care,2186972160.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,5.68,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
MBIN,Financials,2182391040.0,WATCH,WATCH,,AGREE,done,0,0,1,0,12.79,,,v1-2026-06-09,2026-06-09T16:04:40Z
WRD,Unknown,2178267904.0,WATCH,WATCH,,AGREE,done,0,0,0,0,4.27,,,v1-2026-06-09,2026-06-09T16:04:40Z
MCRI,Consumer Discretionary,2177865472.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.97,,,v1-2026-06-09,2026-06-09T16:04:40Z
CPRI,Materials,2173530368.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.8,,,v1-2026-06-09,2026-06-09T16:04:40Z
LMAT,Health Care,2158938112.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.72,,,v1-2026-06-09,2026-06-09T16:04:40Z
RARE,Health Care,2157899008.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,0,8.22,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
PDFS,Information Technology,2154094336.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.43,,,v1-2026-06-09,2026-06-09T16:04:40Z
PLUS,Industrials,2152798464.0,WATCH,WATCH,,AGREE,done,0,0,0,0,6.14,,,v1-2026-06-09,2026-06-09T16:04:40Z
PRDO,Consumer Discretionary,2148836352.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.57,,,v1-2026-06-09,2026-06-09T16:04:40Z
DRVN,Consumer Discretionary,2144128256.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,7.41,,,v1-2026-06-09,2026-06-09T16:04:40Z
IMAX,Information Technology,2143969408.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.66,,,v1-2026-06-09,2026-06-09T16:04:40Z
TNET,Industrials,2142858112.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.89,,,v1-2026-06-09,2026-06-09T16:04:40Z
SHO,Consumer Discretionary,2138623616.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.17,,,v1-2026-06-09,2026-06-09T16:04:40Z
BCRX,Health Care,2137507840.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.09,,,v1-2026-06-09,2026-06-09T16:04:40Z
CYD,Industrials,2129539968.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.71,,,v1-2026-06-09,2026-06-09T16:04:40Z
VERX,Information Technology,2129510784.0,CLEAR,CLEAR,,AGREE,done,0,0,0,1,4.03,," | RAISE:Vertex, Inc. Announces Closing of Upsized Offering of $345 Million Convertible Senior Notes",v1-2026-06-09,2026-06-09T16:04:40Z
ARR,Financials,2122429056.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
SYBT,Financials,2119485568.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,10.37,,,v1-2026-06-09,2026-06-09T16:04:40Z
ELVN,Health Care,2114010496.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
WS,Materials,2109479040.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.38,,,v1-2026-06-09,2026-06-09T16:04:40Z
CLBK,Financials,2109042304.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.83,,,v1-2026-06-09,2026-06-09T16:04:40Z
IMNM,Health Care,2104192256.0,WATCH,WATCH,,AGREE,done,0,0,1,0,20.06,,,v1-2026-06-09,2026-06-09T16:04:40Z
MGNI,Information Technology,2102396416.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.61,,,v1-2026-06-09,2026-06-09T16:04:40Z
NWN,Utilities,2094759808.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.13,,,v1-2026-06-09,2026-06-09T16:04:40Z
BLX,Financials,2092710016.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.98,,,v1-2026-06-09,2026-06-09T16:04:40Z
MLYS,Health Care,2088474496.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
AESI,Energy,2083425152.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,3.26,,,v1-2026-06-09,2026-06-09T16:04:40Z
CXT,Materials,2079005824.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,8.65,,,v1-2026-06-09,2026-06-09T16:04:40Z
BRSL,Communication Services,2078578816.0,WATCH,WATCH,,AGREE,done,0,0,0,0,3.04,,,v1-2026-06-09,2026-06-09T16:04:40Z
NWBI,Financials,2076204928.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.42,,,v1-2026-06-09,2026-06-09T16:04:40Z
SEM,Health Care,2051151872.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.75,,,v1-2026-06-09,2026-06-09T16:04:40Z
POET,Unknown,2046981504.0,WATCH,WATCH,,UNDERFLAG_fraud_event,done,0,1,0,0,1.0,promoted — ≥2 live fraud/SEC/short-seller news articles,"2 live news articles show a fraud/SEC/restatement event the screen missed | FR:Stock Market Today, April 20: POET Technologies Jumps After Responding to Short Report and Clarifying PFIC Status",v1-2026-06-09,2026-06-09T16:04:40Z
NMM,Unknown,2037476736.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.79,,,v1-2026-06-09,2026-06-09T16:04:40Z
AUPH,Health Care,2037050496.0,WATCH,WATCH,,AGREE,done,0,0,0,0,6.79,,,v1-2026-06-09,2026-06-09T16:04:40Z
SPSC,Information Technology,2036453760.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.63,,,v1-2026-06-09,2026-06-09T16:04:40Z
GRC,Industrials,2035965568.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.28,,,v1-2026-06-09,2026-06-09T16:04:40Z
PGNY,Health Care,2025675136.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.82,,,v1-2026-06-09,2026-06-09T16:04:40Z
AMSC,Information Technology,2019382784.0,WATCH,WATCH,,AGREE,done,0,0,0,1,3.14,, | RAISE:AMSC Prices Upsized $60 Million Public Offering of Common Stock,v1-2026-06-09,2026-06-09T16:04:40Z
CLOV,Financials,2017200896.0,WATCH,WATCH,,NEWS_NOTE,done,0,1,0,0,4.6,single news mention (kept screen bucket; investigate),single news mention of distress/fraud (investigate; not a screen error) | FR:Hindenburg Research Issued a Scathing Short Report on Super Micro Computer. This Is What Happened to 3 Other Big Stocks It Targete,v1-2026-06-09,2026-06-09T16:04:40Z
BBAI,Information Technology,2011587584.0,WATCH,WATCH,,AGREE,done,0,0,0,0,2.97,,,v1-2026-06-09,2026-06-09T16:04:40Z
BHC,Health Care,2005564160.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.41,,,v1-2026-06-09,2026-06-09T16:04:40Z
HCI,Financials,2003819520.0,CLEAR,CLEAR,,AGREE,done,0,0,0,1,1.63,," | RAISE:HCI Group Announces Public Filing of Registration Statement for Proposed Initial Public Offering of Subsidiary, Exzeo Group, Inc.",v1-2026-06-09,2026-06-09T16:04:40Z
XRAY,Health Care,2003266816.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,1,3.85,, | RAISE:Dentsply Sirona Prices Offering of $550 million of Junior Subordinated Notes,v1-2026-06-09,2026-06-09T16:04:40Z
STC,Financials,2003015040.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.68,,,v1-2026-06-09,2026-06-09T16:04:40Z
LCID,Consumer Discretionary,1996163456.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,3.38,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
GTY,Real Estate,1994202496.0,CLEAR,CLEAR,,AGREE,done,0,0,1,1,18.73,," | RAISE:Getty Realty Corp. Announces Pricing of Public Offering of 4,000,000 Shares of Common Stock",v1-2026-06-09,2026-06-09T16:04:40Z
GNL,Financials,1990036480.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,3.55,,,v1-2026-06-09,2026-06-09T16:04:40Z
NVCR,Health Care,1987487360.0,WATCH,WATCH,,AGREE,done,0,0,0,0,4.28,,,v1-2026-06-09,2026-06-09T16:04:40Z
IOSP,Materials,1987233024.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.22,,,v1-2026-06-09,2026-06-09T16:04:40Z
FIGS,Consumer Discretionary,1982850816.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.6,,,v1-2026-06-09,2026-06-09T16:04:40Z
LC,Financials,1978268416.0,WATCH,WATCH,,AGREE,done,0,0,0,0,3.44,,,v1-2026-06-09,2026-06-09T16:04:40Z
EZPW,Consumer Discretionary,1966074496.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,13.76,,,v1-2026-06-09,2026-06-09T16:04:40Z
AGM,Financials,1963560192.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.76,,,v1-2026-06-09,2026-06-09T16:04:40Z
OMCL,Information Technology,1955593088.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.92,,,v1-2026-06-09,2026-06-09T16:04:40Z
OFG,Financials,1955295872.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.39,,,v1-2026-06-09,2026-06-09T16:04:40Z
NTST,Financials,1952478336.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,26.85,,,v1-2026-06-09,2026-06-09T16:04:40Z
FCF,Financials,1943190016.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
KOD,Health Care,1943060480.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
BWIN,Financials,1938100224.0,WATCH,WATCH,,AGREE,done,0,0,0,0,9.04,,,v1-2026-06-09,2026-06-09T16:04:40Z
NEOG,Health Care,1937289984.0,WATCH,WATCH,,AGREE,done,0,0,0,0,5.79,,,v1-2026-06-09,2026-06-09T16:04:40Z
GRND,Information Technology,1937213184.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.36,,,v1-2026-06-09,2026-06-09T16:04:40Z
NKTR,Health Care,1936615296.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,5.21,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
WMK,Consumer Discretionary,1935522304.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,10.62,,,v1-2026-06-09,2026-06-09T16:04:40Z
CMRE,Industrials,1930606336.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.66,,,v1-2026-06-09,2026-06-09T16:04:40Z
RCAT,Information Technology,1929798016.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,2.45,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Red Cat Announces Pricing of Public Offering of Common Stock,v1-2026-06-09,2026-06-09T16:04:40Z
PRKS,Communication Services,1921715456.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.93,,,v1-2026-06-09,2026-06-09T16:04:40Z
AIN,Consumer Discretionary,1920765184.0,WATCH,WATCH,,AGREE,done,0,0,0,0,1.97,,,v1-2026-06-09,2026-06-09T16:04:40Z
SLDE,Financials,1917721728.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
PEB,Financials,1914806272.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,6.89,,,v1-2026-06-09,2026-06-09T16:04:40Z
GEL,Energy,1914117376.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,1,0,10.1,,,v1-2026-06-09,2026-06-09T16:04:40Z
STEL,Financials,1914108928.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.3,,,v1-2026-06-09,2026-06-09T16:04:40Z
ATHM,Information Technology,1903775232.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.99,,,v1-2026-06-09,2026-06-09T16:04:40Z
NGL,Utilities,1899673472.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,1,0,14.19,,,v1-2026-06-09,2026-06-09T16:04:40Z
HMN,Financials,1896703744.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.68,,,v1-2026-06-09,2026-06-09T16:04:40Z
TRVI,Health Care,1892589568.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
NTLA,Health Care,1891839616.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,7.68,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Intellia Therapeutics Announces Pricing of Public Offering of Common Stock,v1-2026-06-09,2026-06-09T16:04:40Z
WB,Unknown,1891678848.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,13.33,,,v1-2026-06-09,2026-06-09T16:04:40Z
SPB,Information Technology,1891495040.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.41,,,v1-2026-06-09,2026-06-09T16:04:40Z
SOC,Energy,1890945664.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
NBHC,Financials,1889724800.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,7.54,,,v1-2026-06-09,2026-06-09T16:04:40Z
IOVA,Health Care,1888705152.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,1,0,0,6.0,,no API distress/short signal (coverage may be thin) | FR:Iovance Biotherapeutics Reports Inducement Grants under NASDAQ Listing Rule 5635(c)(4),v1-2026-06-09,2026-06-09T16:04:40Z
ASTH,Industrials,1883674112.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.08,,,v1-2026-06-09,2026-06-09T16:04:40Z
TGLS,Materials,1878849920.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.68,,,v1-2026-06-09,2026-06-09T16:04:40Z
INTA,Information Technology,1876449792.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.28,,,v1-2026-06-09,2026-06-09T16:04:40Z
STOK,Health Care,1869072512.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,24.75,,,v1-2026-06-09,2026-06-09T16:04:40Z
ZLAB,Health Care,1867337856.0,WATCH,WATCH,,AGREE,done,0,0,0,0,6.76,,,v1-2026-06-09,2026-06-09T16:04:40Z
PLGO,Unknown,1864684288.0,WATCH,WATCH,,AGREE,done,0,0,0,0,3.43,,,v1-2026-06-09,2026-06-09T16:04:40Z
HRMY,Health Care,1864144256.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,8.21,,,v1-2026-06-09,2026-06-09T16:04:40Z
ECO,Industrials,1863991936.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
SKWD,Financials,1863359232.0,CLEAR,CLEAR,,AGREE,done,0,0,0,1,2.67,, | RAISE:Skyward Specialty Announces Pricing of Its Secondary Offering of Its Common Stock,v1-2026-06-09,2026-06-09T16:04:40Z
MD,Health Care,1856776448.0,CLEAR,CLEAR,,AGREE,done,0,0,0,1,3.17,, | RAISE:Midland Completes the Second Tranche of a Private Placement Totalling $2.7M,v1-2026-06-09,2026-06-09T16:04:40Z
STRA,Consumer Discretionary,1854345472.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.71,,,v1-2026-06-09,2026-06-09T16:04:40Z
